id,value
id_171,41.1048538392021
id_172,25.31685123077648
id_173,21.18128929172174
id_174,62.54699861197044
id_175,25.444837407548107
id_176,20.894706378777038
id_177,37.02779863806233
id_178,11.790139654323069
id_179,30.52570680332313
id_180,16.825888219827018
id_181,12.160409554593201
id_182,57.50471949926831
id_183,44.52156719747341
id_184,16.660160170342213
id_185,34.02126397648105
id_186,25.84785675871874
id_187,70.85914551801092
id_188,9.332674327765938
id_189,54.358098809628196
id_190,38.741775792234854
id_191,13.799883563462506
id_192,31.22298988098225
id_193,-0.4474690590630093
id_194,18.91150864375185
id_195,0.2495381017849945
id_196,34.35887682501092
id_197,11.37672700467333
id_198,16.16199473894259
id_199,60.71028863032033
id_200,24.022741630202436
id_201,27.606888054001466
id_202,63.73850900805218
id_203,10.25883003211949
id_204,8.748945569936815
id_205,12.023400566161412
id_206,6.705967491318893
id_207,1.5189415074176562
id_208,136.17432370586275
id_209,19.549695695987275
id_210,18.672532914842087
id_211,14.269423928444736
id_212,35.95935063638432
id_213,36.439412317682056
id_214,17.40230131367057
id_215,37.53490905218846
id_216,73.51532577433684
id_217,2.4023830705157603
id_218,12.270190403951235
id_219,31.07892856104496
id_220,15.275841218787912
id_221,12.341554452438048
id_222,103.27149184509645
id_223,14.117663211104057
id_224,17.87097186923949
id_225,63.97568378435404
id_226,14.115958064835098
id_227,18.596559285953457
id_228,11.98079050364375
id_229,10.10987474236212
id_230,43.332351117798645
id_231,12.899879079839826
id_232,53.470138972443934
id_233,42.673616192890805
id_234,22.32001530022322
id_235,41.524454257170305
id_236,70.80134157733521
id_237,38.559235919554645
id_238,9.503565702194864
id_239,17.85795016325356
